,WorkerId,sentence_id,sentence_label
8265,-2517175569084723670,2743,1
8266,-2517175569084723670,2744,1
8267,-2517175569084723670,2745,1
8268,-2517175569084723670,2746,1
8269,7394618247449885890,2743,1
8270,7394618247449885890,2744,1
8271,7394618247449885890,2745,0
8272,7394618247449885890,2746,0
8273,-335000986350837491,2743,1
8274,-335000986350837491,2744,0
8275,-335000986350837491,2745,0
8276,-335000986350837491,2746,0
8277,-4199314598787684631,2747,0
8278,-4199314598787684631,2748,1
8279,-4199314598787684631,2749,0
8280,-4199314598787684631,2750,0
8281,-4199314598787684631,2751,0
8282,-4199314598787684631,2752,0
8283,-4199314598787684631,2753,0
8284,-4199314598787684631,2754,0
8285,-4199314598787684631,2755,0
8286,-4199314598787684631,2756,0
8287,-4199314598787684631,2757,0
8288,-4199314598787684631,2758,0
8289,7394618247449885890,2747,0
8290,7394618247449885890,2748,0
8291,7394618247449885890,2749,0
8292,7394618247449885890,2750,0
8293,7394618247449885890,2751,0
8294,7394618247449885890,2752,0
8295,7394618247449885890,2753,0
8296,7394618247449885890,2754,0
8297,7394618247449885890,2755,0
8298,7394618247449885890,2756,0
8299,7394618247449885890,2757,0
8300,7394618247449885890,2758,0
8301,-335000986350837491,2747,1
8302,-335000986350837491,2748,0
8303,-335000986350837491,2749,0
8304,-335000986350837491,2750,0
8305,-335000986350837491,2751,0
8306,-335000986350837491,2752,0
8307,-335000986350837491,2753,0
8308,-335000986350837491,2754,0
8309,-335000986350837491,2755,0
8310,-335000986350837491,2756,0
8311,-335000986350837491,2757,0
8312,-335000986350837491,2758,0
8313,-4199314598787684631,2759,1
8314,-4199314598787684631,2760,1
8315,-4199314598787684631,2761,1
8316,-4199314598787684631,2762,1
8317,-4199314598787684631,2763,1
8318,3915612013437625208,2759,1
8319,3915612013437625208,2760,1
8320,3915612013437625208,2761,1
8321,3915612013437625208,2762,0
8322,3915612013437625208,2763,0
8323,7394618247449885890,2764,1
8324,7394618247449885890,2765,0
8325,7394618247449885890,2766,0
8326,7394618247449885890,2767,0
8327,7394618247449885890,2768,0
8328,7394618247449885890,2769,0
8329,-2517175569084723670,2764,1
8330,-2517175569084723670,2765,0
8331,-2517175569084723670,2766,0
8332,-2517175569084723670,2767,0
8333,-2517175569084723670,2768,0
8334,-2517175569084723670,2769,0
8335,-335000986350837491,2764,1
8336,-335000986350837491,2765,0
8337,-335000986350837491,2766,0
8338,-335000986350837491,2767,1
8339,-335000986350837491,2768,0
8340,-335000986350837491,2769,1
8341,3915612013437625208,2770,0
8342,3915612013437625208,2771,0
8343,3915612013437625208,2772,0
8344,3915612013437625208,2773,0
8345,3915612013437625208,2774,0
8346,3915612013437625208,2775,0
8347,3915612013437625208,2776,0
8348,3915612013437625208,2777,0
8349,-4199314598787684631,2770,1
8350,-4199314598787684631,2771,1
8351,-4199314598787684631,2772,1
8352,-4199314598787684631,2773,1
8353,-4199314598787684631,2774,1
8354,-4199314598787684631,2775,0
8355,-4199314598787684631,2776,0
8356,-4199314598787684631,2777,0
8357,7394618247449885890,2770,1
8358,7394618247449885890,2771,0
8359,7394618247449885890,2772,0
8360,7394618247449885890,2773,0
8361,7394618247449885890,2774,0
8362,7394618247449885890,2775,0
8363,7394618247449885890,2776,0
8364,7394618247449885890,2777,0
8365,4705792741307694945,2778,1
8366,4705792741307694945,2779,0
8367,4705792741307694945,2780,0
8368,4705792741307694945,2781,0
8369,4705792741307694945,2782,0
8370,4705792741307694945,2783,0
8371,4705792741307694945,2784,0
8372,4705792741307694945,2785,0
8373,4705792741307694945,2786,0
8374,7394618247449885890,2778,1
8375,7394618247449885890,2779,1
8376,7394618247449885890,2780,0
8377,7394618247449885890,2781,0
8378,7394618247449885890,2782,0
8379,7394618247449885890,2783,0
8380,7394618247449885890,2784,0
8381,7394618247449885890,2785,0
8382,7394618247449885890,2786,0
8383,-335000986350837491,2778,1
8384,-335000986350837491,2779,0
8385,-335000986350837491,2780,0
8386,-335000986350837491,2781,1
8387,-335000986350837491,2782,0
8388,-335000986350837491,2783,1
8389,-335000986350837491,2784,0
8390,-335000986350837491,2785,1
8391,-335000986350837491,2786,0
8392,1920478417502624910,2787,1
8393,1920478417502624910,2788,1
8394,1920478417502624910,2789,0
8395,1920478417502624910,2790,0
8396,1920478417502624910,2791,0
8397,-2517175569084723670,2787,1
8398,-2517175569084723670,2788,1
8399,-2517175569084723670,2789,0
8400,-2517175569084723670,2790,0
8401,-2517175569084723670,2791,0
8402,-4199314598787684631,2787,1
8403,-4199314598787684631,2788,1
8404,-4199314598787684631,2789,0
8405,-4199314598787684631,2790,0
8406,-4199314598787684631,2791,0
8407,-4199314598787684631,2792,1
8408,-4199314598787684631,2793,1
8409,-4199314598787684631,2794,1
8410,-4389893425070639955,2792,1
8411,-4389893425070639955,2793,1
8412,-4389893425070639955,2794,1
8413,1329885914908031063,2792,1
8414,1329885914908031063,2793,0
8415,1329885914908031063,2794,0
8416,-4199314598787684631,2795,1
8417,-4199314598787684631,2796,1
8418,-4199314598787684631,2797,0
8419,-4199314598787684631,2798,0
8420,-4199314598787684631,2799,0
8421,-4199314598787684631,2800,0
8422,-4199314598787684631,2801,0
8423,-4199314598787684631,2802,0
8424,7394618247449885890,2795,1
8425,7394618247449885890,2796,0
8426,7394618247449885890,2797,0
8427,7394618247449885890,2798,0
8428,7394618247449885890,2799,0
8429,7394618247449885890,2800,0
8430,7394618247449885890,2801,0
8431,7394618247449885890,2802,0
8432,-335000986350837491,2795,1
8433,-335000986350837491,2796,0
8434,-335000986350837491,2797,0
8435,-335000986350837491,2798,0
8436,-335000986350837491,2799,0
8437,-335000986350837491,2800,0
8438,-335000986350837491,2801,0
8439,-335000986350837491,2802,0
8440,3915612013437625208,2803,0
8441,3915612013437625208,2804,0
8442,3915612013437625208,2805,1
8443,3915612013437625208,2806,0
8444,3915612013437625208,2807,0
8445,3915612013437625208,2808,0
8446,3915612013437625208,2809,0
8447,3915612013437625208,2810,0
8448,3915612013437625208,2811,0
8449,3915612013437625208,2812,0
8450,3915612013437625208,2813,0
8451,3915612013437625208,2814,0
8452,3915612013437625208,2815,0
8453,3915612013437625208,2816,0
8454,3915612013437625208,2817,0
8455,3915612013437625208,2818,0
8456,7394618247449885890,2803,1
8457,7394618247449885890,2804,0
8458,7394618247449885890,2805,0
8459,7394618247449885890,2806,0
8460,7394618247449885890,2807,0
8461,7394618247449885890,2808,0
8462,7394618247449885890,2809,0
8463,7394618247449885890,2810,0
8464,7394618247449885890,2811,0
8465,7394618247449885890,2812,0
8466,7394618247449885890,2813,0
8467,7394618247449885890,2814,0
8468,7394618247449885890,2815,0
8469,7394618247449885890,2816,0
8470,7394618247449885890,2817,0
8471,7394618247449885890,2818,0
8472,-4199314598787684631,2803,1
8473,-4199314598787684631,2804,1
8474,-4199314598787684631,2805,1
8475,-4199314598787684631,2806,1
8476,-4199314598787684631,2807,1
8477,-4199314598787684631,2808,0
8478,-4199314598787684631,2809,0
8479,-4199314598787684631,2810,0
8480,-4199314598787684631,2811,0
8481,-4199314598787684631,2812,0
8482,-4199314598787684631,2813,0
8483,-4199314598787684631,2814,0
8484,-4199314598787684631,2815,0
8485,-4199314598787684631,2816,0
8486,-4199314598787684631,2817,0
8487,-4199314598787684631,2818,0
8488,7394618247449885890,2819,1
8489,7394618247449885890,2820,0
8490,7394618247449885890,2821,0
8491,7394618247449885890,2822,0
8492,-4199314598787684631,2819,1
8493,-4199314598787684631,2820,1
8494,-4199314598787684631,2821,1
8495,-4199314598787684631,2822,0
8496,-4389893425070639955,2819,0
8497,-4389893425070639955,2820,0
8498,-4389893425070639955,2821,1
8499,-4389893425070639955,2822,1
8500,4081336630695540739,2823,0
8501,4081336630695540739,2824,1
8502,4081336630695540739,2825,0
8503,4081336630695540739,2826,0
8504,4081336630695540739,2827,0
8505,4081336630695540739,2828,0
8506,4081336630695540739,2829,0
8507,4081336630695540739,2830,0
8508,4081336630695540739,2831,0
8509,4081336630695540739,2832,0
8510,4081336630695540739,2833,0
8511,4081336630695540739,2834,0
8512,4081336630695540739,2835,0
8513,4081336630695540739,2836,0
8514,4081336630695540739,2837,0
8515,4081336630695540739,2838,0
8516,4081336630695540739,2839,0
8517,-4199314598787684631,2823,0
8518,-4199314598787684631,2824,0
8519,-4199314598787684631,2825,0
8520,-4199314598787684631,2826,0
8521,-4199314598787684631,2827,0
8522,-4199314598787684631,2828,0
8523,-4199314598787684631,2829,0
8524,-4199314598787684631,2830,0
8525,-4199314598787684631,2831,0
8526,-4199314598787684631,2832,0
8527,-4199314598787684631,2833,0
8528,-4199314598787684631,2834,0
8529,-4199314598787684631,2835,0
8530,-4199314598787684631,2836,0
8531,-4199314598787684631,2837,0
8532,-4199314598787684631,2838,0
8533,-4199314598787684631,2839,0
8534,7394618247449885890,2823,0
8535,7394618247449885890,2824,0
8536,7394618247449885890,2825,0
8537,7394618247449885890,2826,0
8538,7394618247449885890,2827,0
8539,7394618247449885890,2828,0
8540,7394618247449885890,2829,0
8541,7394618247449885890,2830,0
8542,7394618247449885890,2831,0
8543,7394618247449885890,2832,0
8544,7394618247449885890,2833,0
8545,7394618247449885890,2834,0
8546,7394618247449885890,2835,0
8547,7394618247449885890,2836,0
8548,7394618247449885890,2837,0
8549,7394618247449885890,2838,0
8550,7394618247449885890,2839,0
8551,-2517175569084723670,2840,1
8552,-2517175569084723670,2841,0
8553,-2517175569084723670,2842,0
8554,-2517175569084723670,2843,0
8555,-2517175569084723670,2844,0
8556,-2517175569084723670,2845,0
8557,-2517175569084723670,2846,0
8558,-2517175569084723670,2847,0
8559,-2517175569084723670,2848,0
8560,-2517175569084723670,2849,0
8561,-2517175569084723670,2850,0
8562,7394618247449885890,2840,1
8563,7394618247449885890,2841,0
8564,7394618247449885890,2842,0
8565,7394618247449885890,2843,0
8566,7394618247449885890,2844,0
8567,7394618247449885890,2845,0
8568,7394618247449885890,2846,0
8569,7394618247449885890,2847,0
8570,7394618247449885890,2848,0
8571,7394618247449885890,2849,0
8572,7394618247449885890,2850,0
8573,-335000986350837491,2840,1
8574,-335000986350837491,2841,0
8575,-335000986350837491,2842,0
8576,-335000986350837491,2843,0
8577,-335000986350837491,2844,0
8578,-335000986350837491,2845,0
8579,-335000986350837491,2846,0
8580,-335000986350837491,2847,1
8581,-335000986350837491,2848,0
8582,-335000986350837491,2849,0
8583,-335000986350837491,2850,1
8584,7394618247449885890,2851,1
8585,7394618247449885890,2852,1
8586,7394618247449885890,2853,0
8587,7394618247449885890,2854,0
8588,7394618247449885890,2855,0
8589,7394618247449885890,2856,0
8590,7394618247449885890,2857,0
8591,7394618247449885890,2858,0
8592,7394618247449885890,2859,0
8593,7394618247449885890,2860,0
8594,7394618247449885890,2861,0
8595,3915612013437625208,2851,0
8596,3915612013437625208,2852,0
8597,3915612013437625208,2853,0
8598,3915612013437625208,2854,0
8599,3915612013437625208,2855,0
8600,3915612013437625208,2856,0
8601,3915612013437625208,2857,0
8602,3915612013437625208,2858,1
8603,3915612013437625208,2859,0
8604,3915612013437625208,2860,0
8605,3915612013437625208,2861,0
8606,7394618247449885890,2862,1
8607,7394618247449885890,2863,0
8608,7394618247449885890,2864,0
8609,7394618247449885890,2865,0
8610,7394618247449885890,2866,0
8611,-335000986350837491,2862,1
8612,-335000986350837491,2863,0
8613,-335000986350837491,2864,0
8614,-335000986350837491,2865,0
8615,-335000986350837491,2866,0
8616,-4199314598787684631,2862,1
8617,-4199314598787684631,2863,1
8618,-4199314598787684631,2864,1
8619,-4199314598787684631,2865,1
8620,-4199314598787684631,2866,0
8621,7394618247449885890,2867,0
8622,7394618247449885890,2868,0
8623,7394618247449885890,2869,0
8624,7394618247449885890,2870,0
8625,7394618247449885890,2871,0
8626,7394618247449885890,2872,0
8627,7394618247449885890,2873,0
8628,7394618247449885890,2874,0
8629,7394618247449885890,2875,0
8630,7394618247449885890,2876,0
8631,7394618247449885890,2877,0
8632,7394618247449885890,2878,0
8633,7394618247449885890,2879,0
8634,7394618247449885890,2880,0
8635,-2517175569084723670,2867,0
8636,-2517175569084723670,2868,0
8637,-2517175569084723670,2869,0
8638,-2517175569084723670,2870,0
8639,-2517175569084723670,2871,0
8640,-2517175569084723670,2872,0
8641,-2517175569084723670,2873,0
8642,-2517175569084723670,2874,0
8643,-2517175569084723670,2875,0
8644,-2517175569084723670,2876,0
8645,-2517175569084723670,2877,0
8646,-2517175569084723670,2878,0
8647,-2517175569084723670,2879,0
8648,-2517175569084723670,2880,0
8649,3915612013437625208,2867,0
8650,3915612013437625208,2868,0
8651,3915612013437625208,2869,0
8652,3915612013437625208,2870,0
8653,3915612013437625208,2871,0
8654,3915612013437625208,2872,0
8655,3915612013437625208,2873,0
8656,3915612013437625208,2874,0
8657,3915612013437625208,2875,0
8658,3915612013437625208,2876,0
8659,3915612013437625208,2877,0
8660,3915612013437625208,2878,0
8661,3915612013437625208,2879,0
8662,3915612013437625208,2880,0
8663,7394618247449885890,2881,1
8664,7394618247449885890,2882,0
8665,7394618247449885890,2883,0
8666,7394618247449885890,2884,0
8667,7394618247449885890,2885,0
8668,7394618247449885890,2886,0
8669,7394618247449885890,2887,0
8670,7394618247449885890,2888,0
8671,7394618247449885890,2889,0
8672,7394618247449885890,2890,0
8673,7394618247449885890,2891,0
8674,7394618247449885890,2892,0
8675,7394618247449885890,2893,0
8676,7394618247449885890,2894,0
8677,7394618247449885890,2895,0
8678,7394618247449885890,2896,0
8679,-2517175569084723670,2881,1
8680,-2517175569084723670,2882,1
8681,-2517175569084723670,2883,1
8682,-2517175569084723670,2884,1
8683,-2517175569084723670,2885,0
8684,-2517175569084723670,2886,0
8685,-2517175569084723670,2887,0
8686,-2517175569084723670,2888,0
8687,-2517175569084723670,2889,0
8688,-2517175569084723670,2890,0
8689,-2517175569084723670,2891,0
8690,-2517175569084723670,2892,0
8691,-2517175569084723670,2893,0
8692,-2517175569084723670,2894,0
8693,-2517175569084723670,2895,0
8694,-2517175569084723670,2896,0
8695,-4199314598787684631,2881,1
8696,-4199314598787684631,2882,1
8697,-4199314598787684631,2883,1
8698,-4199314598787684631,2884,1
8699,-4199314598787684631,2885,0
8700,-4199314598787684631,2886,0
8701,-4199314598787684631,2887,0
8702,-4199314598787684631,2888,0
8703,-4199314598787684631,2889,0
8704,-4199314598787684631,2890,0
8705,-4199314598787684631,2891,0
8706,-4199314598787684631,2892,0
8707,-4199314598787684631,2893,0
8708,-4199314598787684631,2894,0
8709,-4199314598787684631,2895,0
8710,-4199314598787684631,2896,0
8711,-335000986350837491,2881,1
8712,-335000986350837491,2882,1
8713,-335000986350837491,2883,0
8714,-335000986350837491,2884,1
8715,-335000986350837491,2885,1
8716,-335000986350837491,2886,0
8717,-335000986350837491,2887,1
8718,-335000986350837491,2888,1
8719,-335000986350837491,2889,0
8720,-335000986350837491,2890,0
8721,-335000986350837491,2891,0
8722,-335000986350837491,2892,0
8723,-335000986350837491,2893,1
8724,-335000986350837491,2894,1
8725,-335000986350837491,2895,1
8726,-335000986350837491,2896,0
8727,7394618247449885890,2897,1
8728,7394618247449885890,2898,0
8729,7394618247449885890,2899,0
8730,7394618247449885890,2900,0
8731,7394618247449885890,2901,0
8732,7394618247449885890,2902,0
8733,7394618247449885890,2903,0
8734,7394618247449885890,2904,0
8735,7394618247449885890,2905,0
8736,7394618247449885890,2906,0
8737,7394618247449885890,2907,0
8738,7394618247449885890,2908,0
8739,7394618247449885890,2909,0
8740,7394618247449885890,2910,0
8741,7394618247449885890,2911,0
8742,7394618247449885890,2912,0
8743,-4199314598787684631,2897,1
8744,-4199314598787684631,2898,1
8745,-4199314598787684631,2899,1
8746,-4199314598787684631,2900,1
8747,-4199314598787684631,2901,1
8748,-4199314598787684631,2902,1
8749,-4199314598787684631,2903,0
8750,-4199314598787684631,2904,0
8751,-4199314598787684631,2905,0
8752,-4199314598787684631,2906,0
8753,-4199314598787684631,2907,0
8754,-4199314598787684631,2908,0
8755,-4199314598787684631,2909,0
8756,-4199314598787684631,2910,0
8757,-4199314598787684631,2911,0
8758,-4199314598787684631,2912,0
8759,1329885914908031063,2897,1
8760,1329885914908031063,2898,0
8761,1329885914908031063,2899,0
8762,1329885914908031063,2900,0
8763,1329885914908031063,2901,0
8764,1329885914908031063,2902,0
8765,1329885914908031063,2903,0
8766,1329885914908031063,2904,0
8767,1329885914908031063,2905,0
8768,1329885914908031063,2906,0
8769,1329885914908031063,2907,0
8770,1329885914908031063,2908,0
8771,1329885914908031063,2909,0
8772,1329885914908031063,2910,0
8773,1329885914908031063,2911,0
8774,1329885914908031063,2912,0
8775,6226438567885301794,2913,0
8776,6226438567885301794,2914,0
8777,6226438567885301794,2915,0
8778,6226438567885301794,2916,0
8779,6226438567885301794,2917,0
8780,6226438567885301794,2918,0
8781,6226438567885301794,2919,0
8782,6226438567885301794,2920,0
8783,6226438567885301794,2921,0
8784,6226438567885301794,2922,0
8785,1920478417502624910,2913,1
8786,1920478417502624910,2914,0
8787,1920478417502624910,2915,0
8788,1920478417502624910,2916,0
8789,1920478417502624910,2917,0
8790,1920478417502624910,2918,0
8791,1920478417502624910,2919,0
8792,1920478417502624910,2920,0
8793,1920478417502624910,2921,0
8794,1920478417502624910,2922,0
8795,-335000986350837491,2913,1
8796,-335000986350837491,2914,1
8797,-335000986350837491,2915,1
8798,-335000986350837491,2916,1
8799,-335000986350837491,2917,1
8800,-335000986350837491,2918,1
8801,-335000986350837491,2919,1
8802,-335000986350837491,2920,0
8803,-335000986350837491,2921,1
8804,-335000986350837491,2922,1
8805,7394618247449885890,2923,0
8806,7394618247449885890,2924,0
8807,7394618247449885890,2925,0
8808,7394618247449885890,2926,0
8809,7394618247449885890,2927,0
8810,7394618247449885890,2928,0
8811,7394618247449885890,2929,0
8812,7394618247449885890,2930,0
8813,7394618247449885890,2931,0
8814,7394618247449885890,2932,0
8815,7394618247449885890,2933,0
8816,7394618247449885890,2934,0
8817,-335000986350837491,2923,1
8818,-335000986350837491,2924,0
8819,-335000986350837491,2925,1
8820,-335000986350837491,2926,1
8821,-335000986350837491,2927,1
8822,-335000986350837491,2928,1
8823,-335000986350837491,2929,1
8824,-335000986350837491,2930,1
8825,-335000986350837491,2931,1
8826,-335000986350837491,2932,0
8827,-335000986350837491,2933,0
8828,-335000986350837491,2934,1
8829,-4199314598787684631,2923,0
8830,-4199314598787684631,2924,0
8831,-4199314598787684631,2925,0
8832,-4199314598787684631,2926,0
8833,-4199314598787684631,2927,0
8834,-4199314598787684631,2928,0
8835,-4199314598787684631,2929,0
8836,-4199314598787684631,2930,0
8837,-4199314598787684631,2931,0
8838,-4199314598787684631,2932,0
8839,-4199314598787684631,2933,0
8840,-4199314598787684631,2934,0
8841,-2517175569084723670,2935,1
8842,-2517175569084723670,2936,0
8843,-2517175569084723670,2937,0
8844,-2517175569084723670,2938,0
8845,7394618247449885890,2935,1
8846,7394618247449885890,2936,1
8847,7394618247449885890,2937,0
8848,7394618247449885890,2938,0
8849,-335000986350837491,2935,1
8850,-335000986350837491,2936,0
8851,-335000986350837491,2937,0
8852,-335000986350837491,2938,1
8853,-2517175569084723670,2939,1
8854,-2517175569084723670,2940,1
8855,-2517175569084723670,2941,1
8856,-2517175569084723670,2942,1
8857,1920478417502624910,2939,1
8858,1920478417502624910,2940,0
8859,1920478417502624910,2941,0
8860,1920478417502624910,2942,0
8861,7394618247449885890,2939,1
8862,7394618247449885890,2940,0
8863,7394618247449885890,2941,0
8864,7394618247449885890,2942,0
8865,1920478417502624910,2943,1
8866,1920478417502624910,2944,0
8867,1920478417502624910,2945,0
8868,1920478417502624910,2946,0
8869,1920478417502624910,2947,0
8870,1920478417502624910,2948,0
8871,1920478417502624910,2949,0
8872,1920478417502624910,2950,0
8873,1920478417502624910,2951,0
8874,1920478417502624910,2952,0
8875,3915612013437625208,2943,1
8876,3915612013437625208,2944,0
8877,3915612013437625208,2945,0
8878,3915612013437625208,2946,0
8879,3915612013437625208,2947,0
8880,3915612013437625208,2948,0
8881,3915612013437625208,2949,0
8882,3915612013437625208,2950,0
8883,3915612013437625208,2951,0
8884,3915612013437625208,2952,0
8885,7394618247449885890,2943,1
8886,7394618247449885890,2944,0
8887,7394618247449885890,2945,0
8888,7394618247449885890,2946,0
8889,7394618247449885890,2947,0
8890,7394618247449885890,2948,0
8891,7394618247449885890,2949,0
8892,7394618247449885890,2950,0
8893,7394618247449885890,2951,0
8894,7394618247449885890,2952,0
8895,-4199314598787684631,2953,1
8896,-4199314598787684631,2954,1
8897,-4199314598787684631,2955,1
8898,-4199314598787684631,2956,0
8899,-4199314598787684631,2957,0
8900,-4199314598787684631,2958,0
8901,-4199314598787684631,2959,0
8902,-4199314598787684631,2960,0
8903,-4199314598787684631,2961,0
8904,-2517175569084723670,2953,1
8905,-2517175569084723670,2954,0
8906,-2517175569084723670,2955,0
8907,-2517175569084723670,2956,0
8908,-2517175569084723670,2957,0
8909,-2517175569084723670,2958,0
8910,-2517175569084723670,2959,0
8911,-2517175569084723670,2960,0
8912,-2517175569084723670,2961,0
8913,7394618247449885890,2962,1
8914,7394618247449885890,2963,0
8915,7394618247449885890,2964,0
8916,7394618247449885890,2965,0
8917,7394618247449885890,2966,0
8918,7394618247449885890,2967,0
8919,7394618247449885890,2968,0
8920,7394618247449885890,2969,0
8921,-2517175569084723670,2962,1
8922,-2517175569084723670,2963,0
8923,-2517175569084723670,2964,0
8924,-2517175569084723670,2965,0
8925,-2517175569084723670,2966,0
8926,-2517175569084723670,2967,0
8927,-2517175569084723670,2968,0
8928,-2517175569084723670,2969,0
8929,-4199314598787684631,2962,1
8930,-4199314598787684631,2963,0
8931,-4199314598787684631,2964,0
8932,-4199314598787684631,2965,0
8933,-4199314598787684631,2966,0
8934,-4199314598787684631,2967,0
8935,-4199314598787684631,2968,0
8936,-4199314598787684631,2969,0
8937,-4199314598787684631,2970,1
8938,-4199314598787684631,2971,1
8939,-4199314598787684631,2972,1
8940,-4199314598787684631,2973,1
8941,-4199314598787684631,2974,1
8942,-335000986350837491,2970,1
8943,-335000986350837491,2971,0
8944,-335000986350837491,2972,1
8945,-335000986350837491,2973,1
8946,-335000986350837491,2974,1
8947,7394618247449885890,2970,1
8948,7394618247449885890,2971,1
8949,7394618247449885890,2972,0
8950,7394618247449885890,2973,0
8951,7394618247449885890,2974,0
8952,7394618247449885890,2975,1
8953,7394618247449885890,2976,0
8954,7394618247449885890,2977,0
8955,7394618247449885890,2978,0
8956,7394618247449885890,2979,0
8957,-2517175569084723670,2975,1
8958,-2517175569084723670,2976,0
8959,-2517175569084723670,2977,0
8960,-2517175569084723670,2978,0
8961,-2517175569084723670,2979,0
8962,-335000986350837491,2975,1
8963,-335000986350837491,2976,0
8964,-335000986350837491,2977,0
8965,-335000986350837491,2978,1
8966,-335000986350837491,2979,1
8967,7394618247449885890,2980,1
8968,7394618247449885890,2981,0
8969,7394618247449885890,2982,0
8970,7394618247449885890,2983,0
8971,7394618247449885890,2984,0
8972,-335000986350837491,2980,1
8973,-335000986350837491,2981,0
8974,-335000986350837491,2982,0
8975,-335000986350837491,2983,0
8976,-335000986350837491,2984,0
8977,-4199314598787684631,2980,1
8978,-4199314598787684631,2981,1
8979,-4199314598787684631,2982,1
8980,-4199314598787684631,2983,0
8981,-4199314598787684631,2984,0
8982,-335000986350837491,2985,1
8983,-335000986350837491,2986,0
8984,-335000986350837491,2987,1
8985,-335000986350837491,2988,1
8986,-335000986350837491,2989,0
8987,-335000986350837491,2990,0
8988,-335000986350837491,2991,1
8989,-4199314598787684631,2985,1
8990,-4199314598787684631,2986,0
8991,-4199314598787684631,2987,0
8992,-4199314598787684631,2988,0
8993,-4199314598787684631,2989,0
8994,-4199314598787684631,2990,0
8995,-4199314598787684631,2991,0
8996,7394618247449885890,2985,1
8997,7394618247449885890,2986,0
8998,7394618247449885890,2987,0
8999,7394618247449885890,2988,0
9000,7394618247449885890,2989,0
9001,7394618247449885890,2990,0
9002,7394618247449885890,2991,0
9003,7394618247449885890,2992,1
9004,7394618247449885890,2993,0
9005,7394618247449885890,2994,0
9006,7394618247449885890,2995,0
9007,7394618247449885890,2996,0
9008,7394618247449885890,2997,0
9009,7394618247449885890,2998,0
9010,7394618247449885890,2999,0
9011,-4199314598787684631,2992,1
9012,-4199314598787684631,2993,1
9013,-4199314598787684631,2994,1
9014,-4199314598787684631,2995,0
9015,-4199314598787684631,2996,0
9016,-4199314598787684631,2997,0
9017,-4199314598787684631,2998,0
9018,-4199314598787684631,2999,0
9019,7394618247449885890,3000,1
9020,7394618247449885890,3001,0
9021,7394618247449885890,3002,0
9022,7394618247449885890,3003,0
9023,-2517175569084723670,3000,1
9024,-2517175569084723670,3001,1
9025,-2517175569084723670,3002,1
9026,-2517175569084723670,3003,1
9027,4081336630695540739,3000,1
9028,4081336630695540739,3001,0
9029,4081336630695540739,3002,1
9030,4081336630695540739,3003,0
9031,7394618247449885890,3004,0
9032,7394618247449885890,3005,0
9033,7394618247449885890,3006,0
9034,7394618247449885890,3007,0
9035,7394618247449885890,3008,0
9036,1920478417502624910,3004,0
9037,1920478417502624910,3005,0
9038,1920478417502624910,3006,0
9039,1920478417502624910,3007,0
9040,1920478417502624910,3008,0
9041,-4199314598787684631,3004,0
9042,-4199314598787684631,3005,0
9043,-4199314598787684631,3006,0
9044,-4199314598787684631,3007,0
9045,-4199314598787684631,3008,0
9046,-2517175569084723670,3004,0
9047,-2517175569084723670,3005,0
9048,-2517175569084723670,3006,0
9049,-2517175569084723670,3007,0
9050,-2517175569084723670,3008,0
9051,-2517175569084723670,3009,1
9052,-2517175569084723670,3010,1
9053,-2517175569084723670,3011,1
9054,-2517175569084723670,3012,1
9055,-2517175569084723670,3013,1
9056,-2517175569084723670,3014,0
9057,-2517175569084723670,3015,0
9058,3915612013437625208,3009,1
9059,3915612013437625208,3010,0
9060,3915612013437625208,3011,0
9061,3915612013437625208,3012,0
9062,3915612013437625208,3013,0
9063,3915612013437625208,3014,0
9064,3915612013437625208,3015,0
9065,4081336630695540739,3009,1
9066,4081336630695540739,3010,0
9067,4081336630695540739,3011,0
9068,4081336630695540739,3012,0
9069,4081336630695540739,3013,0
9070,4081336630695540739,3014,0
9071,4081336630695540739,3015,0
9072,4705792741307694945,3016,0
9073,4705792741307694945,3017,0
9074,4705792741307694945,3018,1
9075,4705792741307694945,3019,0
9076,4705792741307694945,3020,0
9077,4705792741307694945,3021,0
9078,4705792741307694945,3022,0
9079,4705792741307694945,3023,0
9080,4705792741307694945,3024,0
9081,4705792741307694945,3025,0
9082,4705792741307694945,3026,0
9083,4705792741307694945,3027,0
9084,4705792741307694945,3028,0
9085,4705792741307694945,3029,0
9086,4705792741307694945,3030,0
9087,4705792741307694945,3031,0
9088,4705792741307694945,3032,0
9089,4705792741307694945,3033,0
9090,4705792741307694945,3034,0
9091,4705792741307694945,3035,0
9092,4705792741307694945,3036,0
9093,4705792741307694945,3037,0
9094,4705792741307694945,3038,0
9095,4705792741307694945,3039,0
9096,4705792741307694945,3040,0
9097,4705792741307694945,3041,0
9098,-335000986350837491,3016,1
9099,-335000986350837491,3017,1
9100,-335000986350837491,3018,1
9101,-335000986350837491,3019,1
9102,-335000986350837491,3020,1
9103,-335000986350837491,3021,0
9104,-335000986350837491,3022,0
9105,-335000986350837491,3023,1
9106,-335000986350837491,3024,1
9107,-335000986350837491,3025,1
9108,-335000986350837491,3026,0
9109,-335000986350837491,3027,1
9110,-335000986350837491,3028,1
9111,-335000986350837491,3029,0
9112,-335000986350837491,3030,1
9113,-335000986350837491,3031,0
9114,-335000986350837491,3032,1
9115,-335000986350837491,3033,1
9116,-335000986350837491,3034,1
9117,-335000986350837491,3035,0
9118,-335000986350837491,3036,0
9119,-335000986350837491,3037,0
9120,-335000986350837491,3038,1
